date,dma1_name,ttv_dpst_spd,ttv_trfc_spd,ttv_mrtg_spd,ttv_wcpg_spd,ttv_wbrk_spd,ttv_wret_spd,ttv_smbz_spd,ttv_brnd_spd,ttv_spon_spd,ttv_conv_spd,ttv_othr_spd,trd_dpst_spd,trd_trfc_spd,trd_cred_spd,trd_mrtg_spd,trd_meld_spd,trd_wcpg_spd,trd_wbrk_spd,trd_wret_spd,trd_insr_spd,trd_smbz_spd,trd_whol_spd,trd_brnd_spd,trd_conv_spd,trd_othr_spd,tnp_dpst_spd,tnp_trfc_spd,tnp_cred_spd,tnp_mrtg_spd,tnp_wcpg_spd,tnp_wbrk_spd,tnp_wret_spd,tnp_wpbk_spd,tnp_insr_spd,tnp_smbz_spd,tnp_whol_spd,tnp_brnd_spd,tnp_conv_spd,tnp_othr_spd,tmg_dpst_spd,tmg_trfc_spd,tmg_wcpg_spd,tmg_wbrk_spd,tmg_wret_spd,tmg_wpbk_spd,tmg_insr_spd,tmg_smbz_spd,tmg_whol_spd,tmg_brnd_spd,tmg_conv_spd,toh_dpst_spd,toh_trfc_spd,toh_cred_spd,toh_mrtg_spd,toh_wret_spd,toh_smbz_spd,toh_brnd_spd,toh_conv_spd,odp_tl_crd_spd,odp_tl_dep_spd,odp_tl_tdr_spd,odp_tl_mtg_spd,odp_tl_mel_spd,odp_tl_wcn_spd,odp_tl_wbg_spd,odp_tl_wrt_spd,odp_tl_wpb_spd,odp_tl_smb_spd,odp_tl_whl_spd,odp_tl_brd_spd,odp_tl_cnv_spd,odp_tl_efs_spd,odp_nv_brd_spd,odp_nv_crd_spd,odp_nv_cnv_spd,odp_nv_dep_spd,odp_nv_efs_spd,odp_nv_mel_spd,odp_nv_mtg_spd,odp_nv_smb_spd,odp_nv_tdr_spd,odp_nv_wbg_spd,odp_nv_wcn_spd,odp_nv_whl_spd,odp_nv_wpb_spd,odp_nv_wrt_spd,odp_vd_brd_spd,odp_vd_cnv_spd,odp_vd_crd_spd,odp_vd_dep_spd,odp_vd_efs_spd,odp_vd_mel_spd,odp_vd_smb_spd,odp_vd_tdr_spd,odp_vd_wbg_spd,odp_vd_wcn_spd,odp_vd_whl_spd,odp_vd_wrt_spd,odp_sc_brd_spd,odp_sc_crd_spd,odp_sc_dep_spd,odp_sc_efs_spd,odp_sc_mel_spd,odp_sc_mtg_spd,odp_sc_smb_spd,odp_sc_tdr_spd,odp_sc_wbg_spd,odp_sc_wcn_spd,odp_sc_whl_spd,odp_sc_wrt_spd,ops_ccd_tl_tl_spd,ops_dep_tl_tl_spd,ops_dcr_tl_tl_spd,ops_dsp_tl_tl_spd,ops_dot_tl_tl_spd,ops_mtg_tl_tl_spd,ops_mel_tl_tl_spd,ops_wcn_tl_tl_spd,ops_wrt_tl_tl_spd,ops_wpb_tl_tl_spd,ops_wfa_tl_tl_spd,ops_smb_tl_tl_spd,ops_tdr_tl_tl_spd,ops_ebr_tl_tl_spd,ops_eot_tl_tl_spd,ops_ewa_tl_tl_spd,ops_ins_tl_tl_spd,ops_laf_tl_tl_spd,ops_lbf_tl_tl_spd,ops_lhe_tl_tl_spd,ops_lpl_tl_tl_spd,ops_lsl_tl_tl_spd,ttv_ds_dpst_spd,ttv_ds_trfc_spd,ttv_ds_cred_spd,ttv_ds_mrtg_spd,ttv_ds_wret_spd,ttv_ds_smbz_spd,ttv_ds_brnd_spd,ttv_ds_conv_spd,ttv_ds_rmit_spd,trd_ds_dpst_spd,trd_ds_trfc_spd,trd_ds_cred_spd,trd_ds_mrtg_spd,trd_ds_wret_spd,trd_ds_smbz_spd,trd_ds_brnd_spd,trd_ds_conv_spd,trd_ds_rmit_spd,tnp_ds_dpst_spd,tnp_ds_trfc_spd,tnp_ds_cred_spd,tnp_ds_mrtg_spd,tnp_ds_wret_spd,tnp_ds_smbz_spd,tnp_ds_brnd_spd,tnp_ds_conv_spd,tnp_ds_rmit_spd,tmg_ds_dpst_spd,tmg_ds_trfc_spd,tmg_ds_cred_spd,tmg_ds_mrtg_spd,tmg_ds_wbrk_spd,tmg_ds_wret_spd,tmg_ds_smbz_spd,tmg_ds_brnd_spd,tmg_ds_conv_spd,tmg_ds_rmit_spd,ooh_ds_dpst_spd,ooh_ds_trfc_spd,ooh_ds_cred_spd,ooh_ds_mrtg_spd,ooh_ds_wret_spd,ooh_ds_smbz_spd,ooh_ds_brnd_spd,ooh_ds_conv_spd,ooh_ds_rmit_spd,tdp_ds_dpst_spd,tdp_ds_trfc_spd,tdp_ds_cred_spd,tdp_ds_mrtg_spd,tdp_ds_wbrk_spd,tdp_ds_wret_spd,tdp_ds_smbz_spd,tdp_ds_brnd_spd,tdp_ds_conv_spd,tdp_ds_rmit_spd,ttv_dpst_trp,ttv_trfc_trp,ttv_mrtg_trp,ttv_wcpg_trp,ttv_wbrk_trp,ttv_wret_trp,ttv_smbz_trp,ttv_brnd_trp,ttv_spon_trp,ttv_conv_trp,ttv_othr_trp,odp_tl_crd_imp,odp_tl_dep_imp,odp_tl_tdr_imp,odp_tl_mtg_imp,odp_tl_mel_imp,odp_tl_wcn_imp,odp_tl_wbg_imp,odp_tl_wrt_imp,odp_tl_wpb_imp,odp_tl_smb_imp,odp_tl_whl_imp,odp_tl_brd_imp,odp_tl_cnv_imp,odp_tl_efs_imp,odp_nv_brd_imp,odp_nv_crd_imp,odp_nv_cnv_imp,odp_nv_dep_imp,odp_nv_efs_imp,odp_nv_mel_imp,odp_nv_mtg_imp,odp_nv_smb_imp,odp_nv_tdr_imp,odp_nv_wbg_imp,odp_nv_wcn_imp,odp_nv_whl_imp,odp_nv_wpb_imp,odp_nv_wrt_imp,odp_vd_brd_imp,odp_vd_cnv_imp,odp_vd_crd_imp,odp_vd_dep_imp,odp_vd_efs_imp,odp_vd_mel_imp,odp_vd_smb_imp,odp_vd_tdr_imp,odp_vd_wbg_imp,odp_vd_wcn_imp,odp_vd_whl_imp,odp_vd_wrt_imp,odp_sc_brd_imp,odp_sc_crd_imp,odp_sc_dep_imp,odp_sc_efs_imp,odp_sc_mel_imp,odp_sc_mtg_imp,odp_sc_smb_imp,odp_sc_tdr_imp,odp_sc_wbg_imp,odp_sc_wcn_imp,odp_sc_whl_imp,odp_sc_wrt_imp,ops_ccd_tl_tl_clk,ops_dep_tl_tl_clk,ops_dcr_tl_tl_clk,ops_dsp_tl_tl_clk,ops_dot_tl_tl_clk,ops_mtg_tl_tl_clk,ops_mel_tl_tl_clk,ops_wcn_tl_tl_clk,ops_wrt_tl_tl_clk,ops_wpb_tl_tl_clk,ops_wfa_tl_tl_clk,ops_smb_tl_tl_clk,ops_tdr_tl_tl_clk,ops_ebr_tl_tl_clk,ops_eot_tl_tl_clk,ops_ewa_tl_tl_clk,ops_ins_tl_tl_clk,ops_laf_tl_tl_clk,ops_lbf_tl_tl_clk,ops_lhe_tl_tl_clk,ops_lpl_tl_tl_clk,ops_lsl_tl_tl_clk,tnp_ds_dpst_ecr,tnp_ds_trfc_ecr,tnp_ds_cred_ecr,tnp_ds_mrtg_ecr,tnp_ds_wret_ecr,tnp_ds_smbz_ecr,tnp_ds_brnd_ecr,tnp_ds_conv_ecr,tnp_ds_rmit_ecr,tmg_ds_dpst_ecr,tmg_ds_trfc_ecr,tmg_ds_cred_ecr,tmg_ds_mrtg_ecr,tmg_ds_wbrk_ecr,tmg_ds_wret_ecr,tmg_ds_smbz_ecr,tmg_ds_brnd_ecr,tmg_ds_conv_ecr,tmg_ds_rmit_ecr,tdp_ds_dpst_imp,tdp_ds_trfc_imp,tdp_ds_cred_imp,tdp_ds_mrtg_imp,tdp_ds_wbrk_imp,tdp_ds_wret_imp,tdp_ds_smbz_imp,tdp_ds_brnd_imp,tdp_ds_conv_imp,tdp_ds_rmit_imp,web_wib_aln_prt,web_wib_brd_prt,web_wib_ccd_prt,web_wib_dch_prt,web_wib_dsv_prt,web_wib_dtl_prt,web_wib_efs_prt,web_wib_fbs_prt,web_wib_hel_prt,web_wib_iau_prt,web_wib_ibz_prt,web_wib_ids_prt,web_wib_ifm_prt,web_wib_ihm_prt,web_wib_iid_prt,web_wib_ilh_prt,web_wib_inv_prt,web_wib_iot_prt,web_wib_itl_prt,web_wib_lnl_prt,web_wib_ltl_prt,web_wib_mtg_prt,web_wib_ncr_prt,web_wib_ocr_prt,web_wib_onl_prt,web_wib_pcm_prt,web_wib_pll_prt,web_wib_srv_prt,web_wib_wff_prt,web_web_aln_prt,web_web_ccd_prt,web_web_dch_prt,web_web_dsv_prt,web_web_dtl_prt,web_web_efs_prt,web_web_fbs_prt,web_web_hel_prt,web_web_iau_prt,web_web_ibz_prt,web_web_ids_prt,web_web_ifm_prt,web_web_ihm_prt,web_web_iid_prt,web_web_ilh_prt,web_web_inv_prt,web_web_iot_prt,web_web_itl_prt,web_web_lnl_prt,web_web_ltl_prt,web_web_mtg_prt,web_web_ncr_prt,web_web_ocr_prt,web_web_onl_prt,web_web_pcm_prt,web_web_pll_prt,web_web_srv_prt,web_web_wff_prt,web_ttl_aln_prt,web_ttl_brd_prt,web_ttl_ccd_prt,web_ttl_dch_prt,web_ttl_dsv_prt,web_ttl_dtl_prt,web_ttl_efs_prt,web_ttl_fbs_prt,web_ttl_hel_prt,web_ttl_iau_prt,web_ttl_ibz_prt,web_ttl_ids_prt,web_ttl_ifm_prt,web_ttl_ihm_prt,web_ttl_iid_prt,web_ttl_ilh_prt,web_ttl_inv_prt,web_ttl_iot_prt,web_ttl_itl_prt,web_ttl_lnl_prt,web_ttl_ltl_prt,web_ttl_mtg_prt,web_ttl_ncr_prt,web_ttl_ocr_prt,web_ttl_onl_prt,web_ttl_pcm_prt,web_ttl_pll_prt,web_ttl_srv_prt,web_ttl_wff_prt,dpdm_bz_xs_nd_nm,dpdm_bz_pr_nd_nm,dpdm_bz_pr_yd_nm,dpdm_cn_xs_nd_nm,dpdm_cn_xs_nd_ym,dpdm_cn_xs_yd_nm,dpdm_cn_xs_yd_ym,dpdm_cn_pr_nd_nm,dpdm_cn_pr_nd_ym,dpdm_cn_pr_yd_nm,dpdm_bz_pr_tl_nm,dpdm_bz_xs_tl_nm,dpdm_cn_pr_tl_nm,dpdm_cn_pr_tl_ym,dpdm_cn_xs_tl_nm,dpdm_cn_xs_tl_ym,dpdm_bz_pr_nd_tl,dpdm_bz_pr_yd_tl,dpdm_bz_xs_nd_tl,dpdm_cn_pr_nd_tl,dpdm_cn_pr_yd_tl,dpdm_cn_xs_nd_tl,dpdm_cn_xs_yd_tl,dpdm_bz_pr_tl_tl,dpdm_bz_xs_tl_tl,dpdm_cn_pr_tl_tl,dpdm_cn_xs_tl_tl,wbr_acq_dml_nrt_p13,wbr_com_dml_nrt_p13,wbr_con_dml_nrt_p13,wbr_reg_dml_nrt_p13,wbr_sur_dml_nrt_p13,wbr_acq_dml_ret_p13,wbr_com_dml_ret_p13,wbr_con_dml_ret_p13,wbr_sur_dml_ret_p13,wbr_acq_dml_ttl,wbr_com_dml_ttl,wbr_con_dml_ttl,wbr_reg_dml_ttl,wbr_sur_dml_ttl,wbr_ttl_dml_ttl,dm_mtg_acq_pch,dm_mtg_acq_ref,dm_mtg_acq_oth,dm_mtg_rcp_pch,dm_mtg_rcp_ref,dm_mtg_rcp_oth,bd_dm_cust_crd,bd_dm_cust_lin,bd_dm_cust_ref,bd_dm_cust_sba,bd_dm_cust_trm,bd_dm_pros_lin,bd_dm_cust_ttl,bd_dm_totl_lin,bd_dm_totl_ttl,card_dm_cor_drm,card_dm_cor_mtg,card_dm_stu_drm,card_dm_ttl_drm,dmheq_bk_dm_tl,dmheq_mx_dm_tl,dmheq_mg_dm_tl,dmheq_mg_mg_tl,dmheq_mgdm_ttl,dmheq_dm_ttl,dmheq_dm_ttl_mgstmt,lnl_dir_dml_ttl,lnl_dir_dml_frm,lnl_dir_dml_nfm,dpdm_bz_xs_nd_nm_lg1,dpdm_bz_pr_nd_nm_lg1,dpdm_bz_pr_yd_nm_lg1,dpdm_cn_xs_nd_nm_lg1,dpdm_cn_xs_nd_ym_lg1,dpdm_cn_xs_yd_nm_lg1,dpdm_cn_xs_yd_ym_lg1,dpdm_cn_pr_nd_nm_lg1,dpdm_cn_pr_nd_ym_lg1,dpdm_cn_pr_yd_nm_lg1,dpdm_bz_pr_tl_nm_lg1,dpdm_bz_xs_tl_nm_lg1,dpdm_cn_pr_tl_nm_lg1,dpdm_cn_pr_tl_ym_lg1,dpdm_cn_xs_tl_nm_lg1,dpdm_cn_xs_tl_ym_lg1,dpdm_bz_pr_nd_tl_lg1,dpdm_bz_pr_yd_tl_lg1,dpdm_bz_xs_nd_tl_lg1,dpdm_cn_pr_nd_tl_lg1,dpdm_cn_pr_yd_tl_lg1,dpdm_cn_xs_nd_tl_lg1,dpdm_cn_xs_yd_tl_lg1,dpdm_bz_pr_tl_tl_lg1,dpdm_bz_xs_tl_tl_lg1,dpdm_cn_pr_tl_tl_lg1,dpdm_cn_xs_tl_tl_lg1,wbr_acq_dml_nrt_p13_lg1,wbr_com_dml_nrt_p13_lg1,wbr_con_dml_nrt_p13_lg1,wbr_reg_dml_nrt_p13_lg1,wbr_sur_dml_nrt_p13_lg1,wbr_acq_dml_ret_p13_lg1,wbr_com_dml_ret_p13_lg1,wbr_con_dml_ret_p13_lg1,wbr_sur_dml_ret_p13_lg1,wbr_acq_dml_ttl_lg1,wbr_com_dml_ttl_lg1,wbr_con_dml_ttl_lg1,wbr_reg_dml_ttl_lg1,wbr_sur_dml_ttl_lg1,wbr_ttl_dml_ttl_lg1,dm_mtg_acq_pch_lg1,dm_mtg_acq_ref_lg1,dm_mtg_acq_oth_lg1,dm_mtg_rcp_pch_lg1,dm_mtg_rcp_ref_lg1,dm_mtg_rcp_oth_lg1,bd_dm_cust_crd_lg1,bd_dm_cust_lin_lg1,bd_dm_cust_ref_lg1,bd_dm_cust_sba_lg1,bd_dm_cust_trm_lg1,bd_dm_pros_lin_lg1,bd_dm_cust_ttl_lg1,bd_dm_totl_lin_lg1,bd_dm_totl_ttl_lg1,card_dm_cor_drm_lg1,card_dm_cor_mtg_lg1,card_dm_stu_drm_lg1,card_dm_ttl_drm_lg1,dmheq_bk_dm_tl_lg1,dmheq_mx_dm_tl_lg1,dmheq_mg_dm_tl_lg1,dmheq_mg_mg_tl_lg1,dmheq_mgdm_ttl_lg1,dmheq_dm_ttl_lg1,dmheq_dm_ttl_mgstmt_lg1,lnl_dir_dml_ttl_lg1,lnl_dir_dml_frm_lg1,lnl_dir_dml_nfm_lg1,ops_dcr_gb_tl_clk,ops_dcr_gb_tl_spd,ops_dcr_gc_tl_clk,ops_dcr_gc_tl_spd
12/29/2008,National,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390.94,2390.94,0,0,13460.33,0,0,0,0,4649.5,0,0,12507.41,0,0,0,19250.92,0,0,0,2361.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,2428,0,0,14485,0,0,0,0,2868,0,0,96016,0,0,0,7230,0,0,0,2784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,91.82,2315,2244.88
1/5/2009,National,0,0,0,0,0,0,0,0,0,0,0,1816.598475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919556.2163,0,0,0,0,0,0,0,0,0,0,0,19022.11423,48025.45875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898.84,1898.84,0,0,9609.01,0,0,0,0,4234.12,0,0,11191.03,0,0,0,25203.67,0,0,0,11255.92,0,0,0,0,0,0,0,0,0,12295.1375,0,0,0,0,0,0,316200,1225.5,11210.9975,0,0,0,0,0,0,0,11316.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499,1499,0,0,12834,0,0,0,0,2669,0,0,111732,0,0,0,8091,0,0,0,9725,195900,0,0,0,0,0,0,0,230950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,81.44,1423,1779.03
1/12/2009,National,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524938.1424,0,0,0,0,0,0,0,0,0,0,0,0,0,744704.2063,0,0,0,0,0,0,0,0,0,0,0,19022.11423,36898.46408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2030.93,0,0,0,0,4518.91,0,0,2301.59,0,0,0,17744,0,0,0,9227.65,0,0,0,0,0,0,0,689603.2,0,6147.56875,0,0,0,0,0,0,339150,22272.23542,8354.585,0,0,0,0,0,57008.037,0,16363.4935,0,0,0,0,0,0,0,74661.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3838,0,0,0,0,2751,0,0,50779,0,0,0,6098,0,0,0,9377,137400,0,0,0,0,0,555722,0,328950,0,0,0,0,0,0,0,1050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/2009,National,0,0,0,0,0,0,0,0,0,0,0,1468.878825,0,0,0,0,0,0,0,0,0,0,0,297986.7294,0,0,0,0,0,0,0,0,0,0,0,0,0,770617.3269,0,0,0,0,0,0,0,0,0,0,0,19022.11423,88361.9929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.16,146.16,0,0,0,0,0,0,0,4892.54,0,0,1932.58,0,0,0,12054.68,0,0,0,7524.59,0,0,0,0,0,0,0,701140.35,0,1375.125,0,0,0,0,0,0,374850,27044.67917,1590.87,0,0,0,0,0,0,0,22194.9925,0,0,0,0,0,0,0,36358.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,183,0,0,0,0,0,0,0,3007,0,0,55139,0,0,0,4378,0,0,0,7611,19950,0,0,0,0,0,0,0,487450,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8.63,167,137.53
1/26/2009,National,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425149.3085,0,0,0,0,0,0,0,0,0,0,0,0,0,458842.0255,0,0,0,0,0,0,0,0,5351.982175,0,0,19022.11423,129246.8737,0,0,0,0,0,352.100475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.6,562.6,0,0,0,0,0,0,0,3860.17,0,0,1796.98,0,0,0,8718.94,0,0,0,9816.35,0,0,0,0,0,0,10093.75,0,0,1375.125,0,0,0,0,0,0,336600,27044.67917,1590.87,0,0,0,0,0,0,0,12790.4675,0,0,0,0,0,0,0,13288.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,701,0,0,0,0,0,0,0,2377,0,0,51471,0,0,0,4083,0,0,0,8327,19950,0,0,0,0,0,0,0,300500,0,0,0,0,0,0,0,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,22.3,652,540.3
